publishedAt,source,title,description,url,vader_compound
2025-08-15T14:00:00Z,GlobeNewswire,NusaTrip Incorporated Announces Pricing of $15 Million Initial Public Offering,"Jakarta, Indonesia, Aug. 15, 2025 (GLOBE NEWSWIRE) -- NusaTrip Incorporated (Nasdaq: NUTR) (“NusaTrip” or the “Company”), a travel ecosystem with geographical specialization in Southeast Asia and Asia-Pacific, announced the pricing of its initial public offer…",https://www.globenewswire.com/news-release/2025/08/15/3134308/0/en/NusaTrip-Incorporated-Announces-Pricing-of-15-Million-Initial-Public-Offering.html,0.0
2025-08-15T13:53:00Z,PR Newswire UK,Nord Anglia Education welcomes Regent's Bangkok to its global family of schools,"Longstanding partnership between Regent's and Nord Anglia further strengthened LONDON, Aug. 15, 2025 /PRNewswire/ -- Leading international schools organisation Nord Anglia Education today welcomes Regent's International School Bangkok into its global family o…",https://www.prnewswire.co.uk/news-releases/nord-anglia-education-welcomes-regents-bangkok-to-its-global-family-of-schools-302531063.html,0.802
2025-08-15T13:29:17Z,Pypi.org,bam-masterdata 0.6.3,The BAM Data Store utility tools and masterdata models wrapped in a Python package with a front-end web interface.,https://pypi.org/project/bam-masterdata/0.6.3/,0.0
2025-08-15T13:20:00Z,BBC News,King hails veterans' courage and sacrifice on VJ Day,"The King, Queen and prime minister join veterans to mark the 80th anniversary of VJ Day.",https://www.bbc.com/news/articles/c5y0lnzpqjgo,0.6597
2025-08-15T13:09:23Z,CNBC,U.S. shoppers fuel jewelry splurge despite tariff headwinds,Danish jewelry brand Pandora said Friday that the U.S. continued to be an outlier amid weaker global sales.,https://www.cnbc.com/2025/08/15/us-shoppers-fuel-jewelry-splurge-despite-tariff-headwinds.html,-0.4404
2025-08-15T13:04:40Z,Financial Post,Diplomats Urge Global Investors to Act Now on Canada’s Indigenous Economic Moment,"VANCOUVER, British Columbia, Aug. 15, 2025 (GLOBE NEWSWIRE) — Ten Vancouver-based envoys representing some of the world’s most influential economies met face-to-face with Indigenous leaders and Canadian business executives at the Indigenous Partnerships Succe…",https://financialpost.com/globe-newswire/diplomats-urge-global-investors-to-act-now-on-canadas-indigenous-economic-moment,0.4927
2025-08-15T13:03:00Z,GlobeNewswire,Diplomats Urge Global Investors to Act Now on Canada’s Indigenous Economic Moment,"Ten Vancouver-based diplomats met face-to-face with Indigenous leaders and Canadian business executives at 
the IPSS Diplomat Leadership Luncheon ......",https://www.globenewswire.com/news-release/2025/08/15/3134259/0/en/Diplomats-Urge-Global-Investors-to-Act-Now-on-Canada-s-Indigenous-Economic-Moment.html,0.0
2025-08-15T13:00:00Z,IndieWire,Abortion Pills That Give You Superpowers? Women’s Healthcare Is Now the Stuff of Fantasy Films,"IndieWire spoke with three filmmakers about personal storytelling through genre, from a folk monster hungry for breast milk (""Feed"") to vaginoplasty administered by a witch (""The Dysphoria"") to a vigilante service worker stuck waiting tables mid-abortion (""Th…",https://www.indiewire.com/features/interviews/short-fantasy-film-womens-healthcare-rebirth-feed-dysphoria-1235144437/,-0.5423
2025-08-15T12:50:00Z,Freerepublic.com,Trump solved 6 wars?,"Does anyone know where to find the facts that Trump solved/ended 6 wars? Even the AI chats are calling him a liar stating things like he stopped it for one day, he had nothing to do with it or it never really ended. Thanks",https://freerepublic.com/focus/f-chat/4334729/posts,-0.8004
2025-08-15T12:45:41Z,Khabarhub.com,NHRC urges protection of hunger strikers’ lives,"KATHMANDU: The National Human Rights Commission (NHRC) has called for justice and protection of the lives of reservists on a hunger strike to death in Mahendranagar, Madanchowk, Kanchanpur. Joint Secretary Dr. Tikaram Pokharel, in a press release today, urged…",https://english.khabarhub.com/2025/15/491111/,-0.6124
2025-08-15T12:30:00Z,PR Newswire UK,Marshall Livehouse Bangkok opens: A new home for music and culture in Southeast Asia,"BANGKOK, Aug. 15, 2025 /PRNewswire/ -- Marshall, the legendary music brand that has amplified icons for over six decades, proudly announces the opening of Marshall Livehouse Bangkok: a multi-level music venue, community hub, and brand experience in the heart …",https://www.prnewswire.co.uk/news-releases/marshall-livehouse-bangkok-opens-a-new-home-for-music-and-culture-in-southeast-asia-302531022.html,0.5574
2025-08-15T12:28:09Z,Khabarhub.com,Top End T20: Nepal falls to Northern Territory by 42 runs,"KATHMANDU: In the ongoing Top End T20 Series in Australia, Nepal suffered a 42-run defeat against the home team, Northern Territory Strike. Chasing a target of 178 runs, Nepal managed only 135 for 8 in their allotted 20 overs. The top-order collapse proved co…",https://english.khabarhub.com/2025/15/491139/,-0.8074
2025-08-15T12:21:00Z,The Star Online,Rajnikanth is back with a bang with 'Coolie' and hand it to the superstar to lift the Tamil movie-world out of its doldrums,"Tamil movie featuring the hot superstar is celebrating his 50 years in the business, is opening to big numbers at the box including in Malaysia. Read full story",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/08/15/rajnikanth-is-back-with-a-bang-with-039coolie039-and-hand-it-to-the-superstar-to-lift-the-tamil-movie-world-out-of-its-doldrums,0.7845
